"","lfd","long","lat","hunde","type"
"1112",1112,7.53538,48.71278,"Hünd","nd"
"1113",1113,7.51503,48.70869,"Höhnd","nd"
"1114",1114,7.56591,48.70185,"Hönd","nd"
"1115",1115,7.54735,48.69609,"Hönd","nd"
"1116",1116,7.57862,48.68905,"Hund, Hung","nd"
"1117",1117,7.51166,48.67082,"Hund","nd"
"1118",1118,7.5074,48.74799,"Hund","nd"
"1119",1119,7.52092,48.7349,"Hund","nd"
"1120",1120,7.568,48.65809,"Hund","nd"
"1121",1121,7.68667,48.73776,"Hong","ng"
"1122",1122,7.71045,48.73026,"Hund","nd"
"1123",1123,7.74686,48.72273,"der Hünd, die Hung","nd"
"1124",1124,7.7826,48.71905,"d' Hung","ng"
"1125",1125,7.80901,48.74019,"d' Hüng","ng"
"1126",1126,7.67959,48.4897,"Hung","ng"
"1127",1127,7.78279,48.69341,"Hing","ng"
"1128",1128,7.67511,48.69681,"Hung","ng"
"1129",1129,7.69351,48.68244,"Hung","ng"
"1130",1130,7.71285,48.66933,"Henn","nn"
"1131",1131,7.90651,48.72976,"Hünd, Hind","nd"
"1132",1132,7.91375,48.71167,"Hünd, Hind","nd"
"1133",1133,7.98186,48.73575,"Hund","nd"
"1134",1134,7.9656,48.70959,"Hund","nd"
"1135",1135,7.99655,48.7137,"Hund","nd"
"1136",1136,7.98806,48.69362,"Honnd","nd"
"1137",1137,7.98237,48.68233,"Hund","nd"
"1138",1138,7.93582,48.67138,"Hund","nd"
"1139",1139,7.87971,48.69159,"Hünd, Heng","nd"
"1140",1140,7.85798,48.67473,"Hünd","nd"
"1141",1141,7.30153,48.63467,"Hend","nd"
"1142",1142,7.30732,48.6228,"Hund","nd"
"1143",1143,7.30153,48.63467,"Ho(u)nd","nd"
"1144",1144,7.34505,48.65874,"Hund, Hind","nd"
"1145",1145,7.37043,48.66739,"Hend","nd"
"1146",1146,7.38108,48.69056,"Hund","nd"
"1147",1147,7.38757,48.6705,"Hund","nd"
"1148",1148,7.41482,48.67034,"Höund, Hend","nd"
"1149",1149,7.4265,48.65831,"Hind","nd"
"1150",1150,7.47865,48.66636,"Hönd, Hung (Pl.)","nd"
"1151",1151,7.47311,48.66189,"d'Hehnd","nd"
"1152",1152,7.40829,48.64445,"Hund","nd"
"1153",1153,7.44724,48.63718,"Hind","nd"
"1154",1154,7.44724,48.63718,"Hend","nd"
"1155",1155,7.4664,48.61834,"Hond","nd"
"1156",1156,7.49054,48.62101,"Hund, Hend (Mehrz.)","nd"
"1157",1157,7.49624,48.60963,"Hund","nd"
"1158",1158,7.48778,48.60108,"Hend","nd"
"1159",1159,7.49581,48.593,"Hend","nd"
"1160",1160,7.46472,48.59545,"Hö¯nd","nd"
"1161",1161,7.37795,48.65555,"Hind","nd"
"1162",1162,7.33273,48.66842,"Hund, Hind","nd"
"1163",1163,7.39912,48.63165,"Hund","nd"
"1164",1164,7.44341,48.60424,"Huönd","nd"
"1165",1165,7.51469,48.65916,"Hüend","nd"
"1166",1166,7.54562,48.65481,"Heng","ng"
"1167",1167,7.28171,47.76054,"Hund","nd"
"1168",1168,7.60723,48.66319,"Hing","ng"
"1169",1169,7.64331,48.66042,"Huend","nd"
"1170",1170,7.60738,48.63994,"Hünd","nd"
"1171",1171,7.61838,48.63195,"Hind, Hing","nd"
"1172",1172,7.61838,48.63195,"Hund, Hunde","nd"
"1173",1173,7.52543,48.64343,"Hun","nn"
"1174",1174,7.51005,48.63544,"Hund, Hund","nd"
"1175",1175,7.5391,48.63315,"Hoang","ng"
"1176",1176,7.57335,48.63816,"Hing","ng"
"1177",1177,7.57372,48.62636,"Hind ","nd"
"1178",1178,7.59369,48.6152,"Hund","nd"
"1179",1179,7.56378,48.61325,"Heend","nd"
"1180",1180,7.59542,48.60404,"Hünd","nd"
"1181",1181,7.59542,48.60404,"Hüend","nd"
"1182",1182,7.58074,48.66169,"Heng","ng"
"1183",1183,7.82574,48.65926,"Hünd","nd"
"1184",1184,7.75359,48.6483,"Hond","nd"
"1185",1185,7.71544,48.64179,"Hund","nd"
"1186",1186,7.70087,48.65016,"k.A.","0"
"1187",1187,7.67069,48.64279,"Hünd, Hung","nd"
"1188",1188,7.66779,48.62966,"Hund","nd"
"1189",1189,7.74147,48.6355,"Hund","nd"
"1190",1190,7.70033,48.62313,"Hünd","nd"
"1191",1191,7.69275,48.61406,"Hung","ng"
"1192",1192,7.73609,48.58523,"Hend, Hünde","nd"
"1193",1193,7.73212,48.59535,"Hund","nd"
"1194",1194,7.74856,48.60595,"He<U+0365>nd","nd"
"1195",1195,7.75254,48.61483,"Hennd","nd"
"1196",1196,7.75526,48.62105,"Hund","nd"
"1197",1197,7.68507,48.60569,"Hüend","nd"
"1198",1198,7.80059,48.61004,"Hund (Hind)","nd"
"1199",1199,7.92904,48.65493,"Hend","nd"
"1200",1200,7.8874,48.64789,"Hund","nd"
"1201",1201,7.8874,48.64789,"Hound","nd"
"1202",1202,7.87132,48.64025,"Hind","nd"
"1203",1203,7.85613,48.62423,"Hund","nd"
"1204",1204,7.89706,48.62687,"Hund","nd"
"1205",1205,7.92018,48.62595,"Hund, Hind","nd"
"1206",1206,7.99491,48.62035,"Hind","nd"
"1207",1207,7.9036,48.60838,"Hind","nd"
"1208",1208,7.83597,48.6051,"Hünd","nd"
"1209",1209,7.87462,48.60047,"Hond","nd"
"1210",1210,7.86754,48.58924,"Hund, Hind","nd"
"1211",1211,7.33046,48.5499,"Hönd (Sg.), Hind (Pl.)","nd"
"1212",1212,7.33046,48.5499,"Hejnd","nd"
"1213",1213,7.32457,48.52675,"Hund","nd"
"1214",1214,7.29709,48.51659,"Hund","nd"
"1215",1215,7.43736,48.58406,"Hund","nd"
"1216",1216,7.45869,48.57632,"Hend","nd"
"1217",1217,7.45869,48.57632,"Heng","ng"
"1218",1218,7.46645,48.57212,"Hend","nd"
"1219",1219,7.4048,48.54953,"Heend","nd"
"1220",1220,7.4273,48.54254,"Hund, Hind","nd"
"1221",1221,7.45043,48.53927,"Hund, Hend","nd"
"1222",1222,7.49067,48.54038,"Hend","nd"
"1223",1223,7.48538,48.52471,"Hund","nd"
"1224",1224,7.3916,48.53799,"Hund","nd"
"1225",1225,7.43186,48.53571,"Hund","nd"
"1226",1226,7.4409,48.50587,"Hen","nn"
"1227",1227,7.38528,48.50755,"Hend","nd"
"1228",1228,7.47751,48.58828,"Hend","nd"
"1229",1229,7.34119,48.54244,"Hünd, d'Hünd","nd"
"1230",1230,7.43177,48.57213,"Heund","nd"
"1231",1231,7.48699,48.572,"Hund","nd"
"1232",1232,7.50654,48.58628,"Hend","nd"
"1233",1233,7.55672,48.58641,"d'Heend","nd"
"1234",1234,7.56378,48.61325,"Hünd","nd"
"1235",1235,7.93035,49.0109,"d'Hund","nd"
"1236",1236,7.78435,48.95245,"Hund","nd"
"1237",1237,7.65236,48.5868,"Hend","nd"
"1238",1238,7.52806,48.56941,"Hund","nd"
"1239",1239,7.52806,48.56941,"Hend","nd"
"1240",1240,7.50043,48.56159,"Hi°nd, Hend","nd"
"1241",1241,7.53229,48.56055,"Hehnd","nd"
"1242",1242,7.56478,48.56483,"Hind","nd"
"1243",1243,7.61529,48.55876,"Heend","nd"
"1244",1244,7.58968,48.52813,"Hend","nd"
"1245",1245,7.56596,48.52454,"d'Hund","nd"
"1246",1246,7.52793,48.52186,"Hund","nd"
"1247",1247,7.60783,48.50535,"Hö¯nd","nd"
"1248",1248,7.64329,48.51516,"Hend","nd"
"1249",1249,7.63634,48.53413,"Hund","nd"
"1250",1250,7.58834,48.56138,"Hend","nd"
"1251",1251,7.51077,48.56903,"Hünd","nd"
"1252",1252,7.81494,48.57419,"Hind","nd"
"1253",1253,7.8231,48.52207,"Hend, Hind","nd"
"1254",1254,7.81911,48.51308,"Hund, Hind","nd"
"1255",1255,7.71183,48.5288,"Hunde, Hind","nd"
"1256",1256,7.71183,48.5288,"Hund","nd"
"1257",1257,7.66606,48.58281,"Hünd","nd"
"1258",1258,7.68725,48.57932,"Hund (Sg.), Hind (Pl.)","nd"
"1259",1259,7.64383,48.55724,"d'Hend","nd"
"1260",1260,7.84392,48.57012,"Hund","nd"
"1261",1261,7.88021,48.56001,"d'Hond","nd"
"1262",1262,7.91306,48.56803,"Hung","ng"
"1263",1263,7.96889,48.557,"Hind","nd"
"1264",1264,7.98009,48.53996,"Hind","nd"
"1265",1265,7.98301,48.50723,"Hund","nd"
"1266",1266,7.95693,48.5148,"Hund, Hind","nd"
"1267",1267,7.924,48.51041,"Hind","nd"
"1268",1268,7.88114,48.52042,"d'Hound","nd"
"1269",1269,7.88114,48.52042,"d'Hund","nd"
"1270",1270,7.85175,48.52985,"Hund","nd"
"1271",1271,7.89222,48.53868,"unsre Hund","nd"
"1272",1272,7.92148,48.53823,"Hind","nd"
"1273",1273,7.86899,48.56537,"Hung","ng"
"1274",1274,7.32375,48.49241,"Hoend","nd"
"1275",1275,7.32375,48.49241,"Huend","nd"
"1276",1276,7.25895,48.43628,"Hunde","nd"
